CUSTOMER_CODE,INVOICE_CODE,AMOUNT,DATE
CUST0000074402,IN00020283,553.31,04-04-2017
CUST0000039680,IN00008160,894,09-04-2021
CUST0000023437,IN00033045,80.15,24-03-2020
CUST0000049423,IN00036986,699.64,27-03-2021
CUST0000017918,IN00073725,651.25,06-09-2019
CUST0000014519,IN00068639,494.04,09-04-2019
CUST0000036983,IN00096839,441.46,02-07-2011
CUST0000046928,IN00028851,417.93,28-06-2011
CUST0000074395,IN00002814,992.14,09-01-2017
CUST0000066722,IN00090762,828.66,29-11-2011
CUST0000042953,IN00011458,234.34,26-08-2018
CUST0000001353,IN00012868,201.21,24-06-2015
CUST0000090283,IN00013101,961.23,03-10-2012
CUST0000016481,IN00050525,786.1,30-01-2016
CUST0000017425,IN00082753,502.42,05-04-2020
CUST0000069018,IN00067204,355.04,11-09-2011
CUST0000031407,IN00056798,561.87,08-07-2012
CUST0000051318,IN00044382,538.72,23-02-2014
CUST0000072875,IN00037958,588.79,11-09-2016
CUST0000082146,IN00098949,8.47,10-03-2015
CUST0000099761,IN00056038,920.91,10-03-2014
CUST0000096764,IN00095725,258.97,15-05-2021
CUST0000024655,IN00000751,199.39,05-06-2013
CUST0000043113,IN00086030,704.37,11-11-2016
CUST0000052227,IN00056060,822.5,30-08-2020
CUST0000012254,IN00078130,610.44,26-07-2018
CUST0000063816,IN00083047,445.84,06-10-2017
CUST0000024225,IN00074908,665.9,02-01-2014
CUST0000056316,IN00038200,495.12,24-06-2020
CUST0000059315,IN00037007,142.76,09-08-2019
CUST0000045750,IN00018693,781.54,01-01-2012
CUST0000096984,IN00003302,434.64,14-08-2019
CUST0000032038,IN00029775,251.7,03-07-2018
CUST0000071579,IN00056755,326.86,01-11-2013
CUST0000081516,IN00051399,46.58,13-10-2018
CUST0000089890,IN00017957,644.15,15-04-2016
CUST0000068480,IN00097564,535.78,12-07-2017
CUST0000044545,IN00007581,331.87,30-04-2021
CUST0000027406,IN00043176,207.45,06-09-2018
CUST0000078608,IN00036117,87.02,29-10-2015
CUST0000003507,IN00087400,999.02,30-07-2016
CUST0000033466,IN00056069,951.84,12-09-2011
CUST0000000628,IN00082527,892.63,28-06-2021
CUST0000030985,IN00010184,657.84,14-10-2021
CUST0000087075,IN00034168,449.35,08-12-2017
CUST0000002564,IN00046832,198.08,21-10-2014
CUST0000018437,IN00014710,637.54,09-09-2011
CUST0000000778,IN00081204,343.57,27-08-2012
CUST0000019492,IN00065892,684.62,22-10-2014
CUST0000037517,IN00083851,366.68,24-12-2017
CUST0000053436,IN00005026,856.3,02-06-2016
CUST0000096338,IN00054909,222.44,06-05-2018
CUST0000000943,IN00021252,824.19,03-05-2013
CUST0000054596,IN00068522,384.75,26-04-2012
CUST0000049134,IN00093454,204.47,26-05-2016
CUST0000016662,IN00056326,185.02,11-08-2021
CUST0000057780,IN00051425,943.21,15-12-2016
CUST0000015280,IN00074804,393.42,05-07-2018
CUST0000041175,IN00029221,524.82,24-10-2016
CUST0000006415,IN00073211,428.52,17-12-2020
CUST0000099613,IN00024052,272.17,30-10-2021
CUST0000078153,IN00004010,840.41,07-02-2012
CUST0000002392,IN00038615,777.53,28-11-2017
CUST0000000228,IN00062290,121.36,05-04-2014
CUST0000000824,IN00091961,472.37,10-09-2019
CUST0000014268,IN00022752,120,13-03-2013
CUST0000012086,IN00085194,501.04,08-09-2015
CUST0000009246,IN00064811,759.72,11-11-2014
CUST0000048344,IN00083022,434.39,27-12-2012
CUST0000037916,IN00075263,891.82,09-05-2013
CUST0000086705,IN00047988,961.58,08-10-2021
CUST0000023503,IN00067034,616.06,08-06-2020
CUST0000083286,IN00091868,908.71,03-05-2019
CUST0000023897,IN00019512,450.06,19-05-2020
CUST0000055493,IN00026503,374.5,01-02-2019
CUST0000048003,IN00073027,809.42,22-10-2016
CUST0000081114,IN00037535,838.77,14-10-2019
CUST0000052960,IN00050163,335.57,08-06-2019
CUST0000059384,IN00013394,645.21,24-10-2018
CUST0000027755,IN00053467,542.6,10-02-2015
CUST0000019241,IN00095927,740.84,30-10-2016
CUST0000061989,IN00036363,352.43,19-01-2020
CUST0000017357,IN00023119,479.1,16-04-2015
CUST0000088239,IN00091224,199.33,25-12-2019
CUST0000095365,IN00006744,426.7,26-04-2021
CUST0000065699,IN00004569,492.23,08-06-2012
CUST0000080377,IN00034315,958.73,29-08-2013
CUST0000036761,IN00001055,612.71,31-12-2019
CUST0000043149,IN00065426,455.98,16-11-2017
CUST0000094113,IN00063194,681.87,11-08-2020
CUST0000044349,IN00093740,40.06,13-10-2019
CUST0000003685,IN00089897,397.6,17-02-2017
CUST0000025252,IN00032002,610.64,08-11-2015
CUST0000087052,IN00071559,902.13,04-06-2016
CUST0000015120,IN00090268,787.33,14-06-2012
CUST0000083972,IN00019924,353.56,27-10-2021
CUST0000026989,IN00058536,193.83,01-03-2017
CUST0000049632,IN00030623,949.16,16-05-2018
CUST0000016036,IN00050841,685.07,31-10-2021
CUST0000062653,IN00097934,828.72,08-10-2015
CUST0000000663,IN00067320,106.26,21-10-2021
CUST0000058195,IN00010353,623.78,30-01-2012
CUST0000001059,IN00022664,282.35,31-05-2015
CUST0000000335,IN00092203,33.06,11-04-2021
CUST0000061504,IN00075258,494.55,14-06-2016
CUST0000065270,IN00072418,119.78,30-08-2014
CUST0000035753,IN00082470,168.85,25-09-2016
CUST0000058318,IN00026851,207.98,18-10-2014
CUST0000005811,IN00087636,689.44,11-04-2011
CUST0000029694,IN00015927,219.08,05-02-2015
CUST0000019420,IN00020971,480,07-12-2017
CUST0000037608,IN00013779,608.54,01-01-2020
CUST0000072433,IN00039189,532.64,24-06-2012
CUST0000033448,IN00016923,899.42,25-08-2014
CUST0000068660,IN00041006,959.2,21-01-2018
CUST0000017388,IN00065934,390.66,18-03-2018
CUST0000002437,IN00005540,806.14,02-05-2012
CUST0000031805,IN00059448,721.08,14-10-2016
CUST0000088285,IN00041777,441.4,19-05-2015
CUST0000032752,IN00033358,264.16,02-05-2016
CUST0000032989,IN00074727,370.29,09-01-2014
CUST0000005789,IN00015984,894.01,28-02-2017
CUST0000054559,IN00023074,20.07,08-12-2017
CUST0000056897,IN00040187,614.4,19-02-2015
CUST0000082617,IN00030498,227.54,30-07-2014
CUST0000065619,IN00033848,812.79,29-09-2014
CUST0000001299,IN00051156,941.91,28-02-2017
CUST0000058137,IN00023825,443.14,23-09-2019
CUST0000045549,IN00057230,818.78,06-08-2011
CUST0000019265,IN00006403,773.49,30-04-2021
CUST0000041387,IN00018424,460.65,03-03-2012
CUST0000030124,IN00062689,432.89,14-03-2020
CUST0000052509,IN00092802,424.91,16-03-2013
CUST0000077803,IN00069199,499.02,10-10-2021
CUST0000029802,IN00018406,161.3,22-02-2018
CUST0000043977,IN00051175,835.87,11-10-2015
CUST0000080604,IN00011905,968.15,13-08-2016
CUST0000061826,IN00052357,341.3,16-09-2012
CUST0000075057,IN00034258,742.44,10-12-2013
CUST0000010342,IN00029803,759.09,06-12-2011
CUST0000049158,IN00074555,527.15,21-10-2021
CUST0000012448,IN00057450,387.84,16-08-2019
CUST0000023326,IN00014195,529.11,01-11-2020
CUST0000048416,IN00076660,757.71,10-07-2013
CUST0000021818,IN00093183,445.84,24-12-2020
CUST0000046966,IN00038526,76.22,17-09-2014
CUST0000087838,IN00027020,672.97,26-09-2021
CUST0000060034,IN00056185,487.59,22-05-2017
CUST0000049222,IN00094241,477.58,23-05-2016
CUST0000089706,IN00084493,600.32,03-07-2016
CUST0000055312,IN00031083,678.54,28-11-2017
CUST0000093065,IN00035184,411.01,18-06-2011
CUST0000049047,IN00050273,576.27,26-08-2017
CUST0000080192,IN00016404,8.76,27-09-2021
CUST0000000832,IN00093745,943.4,29-09-2016
CUST0000049903,IN00033948,813.35,30-11-2015
CUST0000040454,IN00095366,34.65,17-04-2013
CUST0000076853,IN00046656,920.28,10-02-2014
CUST0000056913,IN00091374,590.83,09-08-2014
CUST0000025272,IN00020903,291.11,27-05-2013
CUST0000002208,IN00002621,570.51,07-03-2017
CUST0000045851,IN00073620,553.13,03-05-2017
CUST0000074977,IN00042889,361.06,29-11-2017
CUST0000034170,IN00011022,129.22,30-01-2013
CUST0000047317,IN00026765,433.82,15-11-2017
CUST0000058944,IN00025908,18.12,06-05-2013
CUST0000074980,IN00053215,428.34,03-10-2011
CUST0000039860,IN00037132,919.91,19-07-2021
CUST0000077414,IN00082386,399.69,10-06-2019
CUST0000072907,IN00021880,443.4,12-11-2019
CUST0000002184,IN00008572,33.92,07-01-2011
CUST0000049375,IN00032844,61.32,19-05-2011
CUST0000032196,IN00015066,903.35,25-03-2019
CUST0000062616,IN00050939,531.51,07-09-2013
CUST0000038056,IN00087756,603.77,18-06-2012
CUST0000033558,IN00065469,564.47,10-08-2011
CUST0000043383,IN00038986,92.9,13-01-2021
CUST0000019811,IN00049714,999.24,05-02-2014
CUST0000033285,IN00092314,110.19,24-05-2021
CUST0000025088,IN00008024,425.49,31-10-2013
CUST0000082794,IN00049619,780.32,04-09-2017
CUST0000006182,IN00059543,521.25,10-06-2013
CUST0000089880,IN00047789,157.26,17-06-2013
CUST0000083547,IN00078507,519.41,03-01-2018
CUST0000059982,IN00078425,939.28,02-06-2016
CUST0000039345,IN00076523,440.77,11-11-2016
CUST0000059265,IN00045069,784.93,13-11-2017
CUST0000063615,IN00021632,699.13,06-03-2015
CUST0000003675,IN00019790,474.18,18-06-2012
CUST0000011722,IN00013929,52.48,19-04-2011
CUST0000047006,IN00069423,253.72,06-08-2013
CUST0000000672,IN00080047,381.47,08-06-2017
CUST0000055051,IN00090893,456.44,11-02-2017
CUST0000083555,IN00042403,532.66,19-11-2018
CUST0000000426,IN00068196,632.51,19-02-2021
CUST0000034778,IN00081084,140.04,03-05-2012
CUST0000071978,IN00027215,539.2,20-03-2012
CUST0000026520,IN00035260,41.66,08-11-2021
CUST0000040852,IN00021444,305.88,09-01-2017
CUST0000051175,IN00061436,669.22,13-03-2021
CUST0000022330,IN00045897,782.89,14-07-2021
CUST0000037786,IN00029501,883.49,05-01-2015
CUST0000017436,IN00044202,329.43,20-11-2013
CUST0000092062,IN00013339,381.45,25-02-2013
CUST0000063555,IN00055230,510.79,21-05-2019
CUST0000024174,IN00035912,61.92,27-05-2020
CUST0000092007,IN00093283,474.79,30-05-2013
CUST0000012163,IN00040995,667.17,02-07-2012
CUST0000005664,IN00004777,689.09,19-06-2014
CUST0000024896,IN00012261,305.32,27-08-2017
CUST0000016993,IN00043663,155.76,09-07-2019
CUST0000005141,IN00092190,208.18,23-12-2016
CUST0000062215,IN00086122,569.82,10-05-2021
CUST0000066687,IN00075851,975.54,09-11-2017
CUST0000024754,IN00075458,505.05,06-09-2012
CUST0000058996,IN00038921,893.79,14-04-2013
CUST0000058203,IN00040031,205.82,13-01-2016
CUST0000046400,IN00066400,53.05,13-03-2014
CUST0000049907,IN00061226,244.68,12-12-2019
CUST0000093644,IN00097472,273.22,18-02-2017
CUST0000096280,IN00024878,177.94,17-03-2014
CUST0000065747,IN00055940,481.19,23-03-2019
CUST0000000963,IN00059717,1.05,18-04-2017
CUST0000005232,IN00054158,559.32,02-02-2018
CUST0000073025,IN00082776,73.34,02-09-2016
CUST0000087276,IN00081889,901.29,16-03-2018
CUST0000015886,IN00028442,875.18,22-03-2021
CUST0000085376,IN00026728,238.72,05-07-2020
CUST0000093435,IN00020454,695.75,26-06-2012
CUST0000039781,IN00020324,129.87,04-07-2019
CUST0000023422,IN00025687,282.34,22-10-2014
CUST0000001524,IN00005375,545.93,26-05-2020
CUST0000047280,IN00079107,107.54,27-10-2014
CUST0000089508,IN00050557,521.59,01-04-2019
CUST0000001623,IN00087540,235.5,24-01-2019
CUST0000086832,IN00035714,485.47,19-08-2015
CUST0000060358,IN00001441,515.19,27-03-2017
CUST0000099206,IN00054433,649.91,13-07-2012
CUST0000052710,IN00029987,273.66,01-08-2013
CUST0000055070,IN00027047,886.07,29-09-2018
CUST0000087929,IN00017458,14.82,16-03-2015
CUST0000007925,IN00036478,643.84,27-06-2015
CUST0000025207,IN00080390,507.92,15-09-2014
CUST0000034822,IN00078944,973.04,24-09-2019
CUST0000048146,IN00045742,879.68,23-01-2015
CUST0000044248,IN00074116,571,21-04-2019
CUST0000015399,IN00099774,320.71,25-05-2015
CUST0000013663,IN00033393,110.51,28-08-2011
CUST0000024456,IN00081687,884.44,21-05-2018
CUST0000039766,IN00049896,318.27,16-10-2017
CUST0000008671,IN00048527,816.4,24-11-2012
CUST0000021730,IN00002453,796.56,22-01-2011
CUST0000026286,IN00042739,450.87,05-01-2021
CUST0000059672,IN00096741,528.58,09-06-2015
CUST0000013287,IN00003333,28.92,04-06-2017
CUST0000063033,IN00011884,654.46,13-09-2018
CUST0000005042,IN00036127,256.21,18-02-2018
CUST0000088413,IN00028735,805.23,16-11-2013
CUST0000038573,IN00075165,799.19,20-03-2017
CUST0000084163,IN00061878,69.97,22-08-2014
CUST0000028788,IN00042877,232.95,25-02-2017
CUST0000075176,IN00085472,137.01,17-08-2015
CUST0000026320,IN00090647,319.98,09-04-2015
CUST0000022944,IN00099914,621.83,10-12-2012
CUST0000042456,IN00024945,500.04,15-12-2018
CUST0000080161,IN00064136,471,23-11-2020
CUST0000065602,IN00054569,265.3,12-07-2017
CUST0000087076,IN00038358,571.37,06-02-2020
CUST0000011081,IN00072513,434.23,18-08-2011
CUST0000037541,IN00079884,981.67,24-06-2011
CUST0000001061,IN00008459,120.17,23-02-2021
CUST0000022678,IN00016178,188.45,10-12-2012
CUST0000004473,IN00000778,974.49,30-09-2021
CUST0000047027,IN00092965,447.43,31-10-2016
CUST0000097099,IN00000532,87.43,23-08-2012
CUST0000061345,IN00035897,488.1,20-11-2016
CUST0000084051,IN00013568,202.97,06-03-2012
CUST0000001006,IN00049880,172.61,20-04-2018
CUST0000015469,IN00053982,645.08,16-05-2011
CUST0000041700,IN00090023,826.88,02-04-2021
CUST0000008406,IN00094208,301.6,25-08-2016
CUST0000080107,IN00089953,283.83,28-10-2017
CUST0000074888,IN00070443,464.67,30-04-2012
CUST0000098617,IN00016293,869.52,10-12-2019
CUST0000096792,IN00054380,316.96,22-11-2017
CUST0000042957,IN00084770,443.43,28-08-2019
CUST0000010035,IN00068916,54.99,25-07-2014
CUST0000017971,IN00052965,766.01,19-07-2017
CUST0000032147,IN00066358,240.07,06-07-2014
CUST0000077150,IN00001288,251.51,03-01-2017
CUST0000049358,IN00009930,913.23,01-02-2021
CUST0000088340,IN00014356,406.78,23-09-2013
CUST0000058678,IN00049776,271.74,06-06-2015
CUST0000043583,IN00034415,669.71,06-06-2018
CUST0000090826,IN00050214,593.09,10-09-2017
CUST0000039828,IN00054567,887.18,18-10-2013
CUST0000046261,IN00065247,204.51,15-05-2021
CUST0000058249,IN00089824,584.22,02-10-2015
CUST0000087980,IN00025338,140.07,28-03-2021
CUST0000019667,IN00037209,173.02,17-09-2016
CUST0000006079,IN00027607,270.85,11-06-2012
CUST0000078139,IN00040222,501.27,16-02-2012
CUST0000033617,IN00034385,111.66,04-08-2016
CUST0000079406,IN00030103,880.21,22-09-2021
CUST0000032182,IN00003946,860.99,01-08-2015
CUST0000093806,IN00088582,606.59,24-11-2012
CUST0000083150,IN00033220,546.21,18-02-2019
CUST0000077656,IN00032050,407.06,22-04-2018
CUST0000021242,IN00025049,243.51,19-07-2021
CUST0000038340,IN00051544,576.47,27-12-2019
CUST0000000780,IN00064699,774.55,19-07-2013
CUST0000036824,IN00036099,313.81,26-06-2016
CUST0000088049,IN00050616,876.12,04-04-2020
CUST0000041628,IN00075003,899.22,19-08-2011
CUST0000050887,IN00069276,343.93,02-05-2015
CUST0000058408,IN00018933,941.15,08-04-2014
CUST0000080549,IN00074726,522.21,13-09-2020
CUST0000061780,IN00022340,957.09,29-01-2016
CUST0000042031,IN00006122,39.05,29-05-2012
CUST0000056267,IN00064549,501.78,02-06-2015
CUST0000010766,IN00071158,188.6,21-01-2011
CUST0000003489,IN00086460,84.62,11-03-2017
CUST0000093399,IN00013495,38.31,26-02-2011
CUST0000025398,IN00085685,720.43,07-05-2020
CUST0000050844,IN00047293,677.69,08-03-2013
CUST0000081220,IN00001088,863.74,01-11-2016
CUST0000082010,IN00086971,608.71,09-12-2014
CUST0000087923,IN00043852,805.69,28-07-2011
CUST0000026816,IN00002666,767.55,02-04-2019
CUST0000045204,IN00046818,384.13,23-02-2016
CUST0000028365,IN00099718,460.87,28-11-2016
CUST0000092887,IN00064675,477.88,15-01-2016
CUST0000081951,IN00046629,96.84,12-02-2015
CUST0000052062,IN00013090,278.3,10-10-2020
CUST0000057968,IN00016869,28.06,15-06-2020
CUST0000063869,IN00077121,53.39,07-11-2018
CUST0000031572,IN00089168,191.28,04-06-2017
CUST0000026949,IN00051328,355.05,22-04-2016
CUST0000019232,IN00096019,589.49,27-08-2018
CUST0000003304,IN00007908,336.26,19-11-2013
CUST0000073319,IN00031244,384.13,18-04-2013
CUST0000094219,IN00088843,675.15,06-11-2020
CUST0000018024,IN00016806,185.74,24-06-2021
CUST0000071911,IN00038658,532.05,10-06-2016
CUST0000081808,IN00047292,896.1,31-01-2017
CUST0000056805,IN00075688,153.8,21-02-2018
CUST0000055506,IN00092876,308.86,29-10-2013
CUST0000000019,IN00076104,150.26,01-12-2017
CUST0000059037,IN00008332,329.52,17-12-2011
CUST0000021605,IN00011229,800.95,12-03-2014
CUST0000081402,IN00040543,307.78,15-09-2021
CUST0000061077,IN00004425,200.41,26-03-2021
CUST0000067543,IN00003986,374.09,15-01-2021
CUST0000080978,IN00053272,725.41,05-01-2021
CUST0000046445,IN00093228,457.6,05-09-2013
CUST0000010557,IN00090008,229.74,31-12-2020
CUST0000070679,IN00093954,311.51,23-04-2012
CUST0000014349,IN00013453,250.72,08-09-2012
CUST0000018113,IN00099957,380.97,20-09-2019
CUST0000097217,IN00059933,67.74,04-05-2021
CUST0000084390,IN00055051,919.77,14-02-2014
CUST0000017458,IN00060293,890.61,14-10-2015
CUST0000066563,IN00011148,682.9,22-12-2014
CUST0000044354,IN00025467,598.78,06-04-2011
CUST0000060999,IN00031101,365.42,30-04-2021
CUST0000042702,IN00005686,217.88,30-04-2013
CUST0000022649,IN00061691,575.56,29-01-2020
CUST0000065017,IN00058189,127.98,03-03-2021
CUST0000083972,IN00059889,526.83,05-02-2018
CUST0000039087,IN00070199,322.18,02-11-2012
CUST0000026091,IN00012773,596.8,29-08-2011
CUST0000044968,IN00057180,647.01,24-04-2019
CUST0000079479,IN00000947,88.15,02-06-2017
CUST0000072499,IN00080403,352.73,13-05-2019
CUST0000054782,IN00003720,619.71,09-01-2020
CUST0000001213,IN00023718,399.99,12-01-2011
CUST0000024632,IN00037338,31.11,15-02-2017
CUST0000070301,IN00094268,490.1,27-11-2020
CUST0000071636,IN00074921,336.74,18-05-2015
CUST0000078772,IN00095050,291.14,28-09-2021
CUST0000077437,IN00085631,812.96,07-01-2015
CUST0000083106,IN00033072,96.27,19-05-2013
CUST0000050664,IN00002680,236.68,14-07-2019
CUST0000070992,IN00089722,623.11,21-11-2017
CUST0000089355,IN00022017,900.69,23-07-2013
CUST0000090110,IN00076526,720.11,14-11-2012
CUST0000053863,IN00006919,65.67,06-04-2016
CUST0000081728,IN00064802,899.9,20-03-2017
CUST0000038574,IN00088754,244.65,16-07-2012
CUST0000041802,IN00013802,193.45,31-08-2015
CUST0000086749,IN00095561,272.73,19-06-2013
CUST0000088528,IN00001876,305.49,28-07-2020
CUST0000013953,IN00089099,967.41,16-08-2014
CUST0000037417,IN00024000,893.27,18-04-2015
CUST0000031347,IN00002850,469.05,12-10-2018
CUST0000039558,IN00065701,423.04,09-09-2013
CUST0000083052,IN00095472,704.54,12-02-2019
CUST0000003845,IN00067551,857.7,21-01-2017
CUST0000063738,IN00047260,193.04,10-02-2012
CUST0000035884,IN00024708,11.52,24-07-2012
CUST0000075250,IN00059664,128.4,09-10-2013
CUST0000006004,IN00054722,479.94,21-03-2014
CUST0000010343,IN00079442,933.25,09-04-2017
CUST0000086213,IN00002231,376.77,15-06-2021
CUST0000048027,IN00022454,179.86,18-08-2019
CUST0000036530,IN00037338,364.72,13-08-2019
CUST0000000500,IN00036011,628.47,05-04-2020
CUST0000013145,IN00057152,965.8,24-08-2015
CUST0000003402,IN00002790,586.4,17-05-2021
CUST0000010973,IN00062481,141.43,15-11-2020
CUST0000044047,IN00088386,889.63,09-11-2017
CUST0000081481,IN00064174,487.93,14-08-2021
CUST0000083934,IN00002176,380.65,19-12-2013
CUST0000061182,IN00057006,806.37,02-12-2021
CUST0000038071,IN00021333,924.89,04-01-2012
CUST0000001571,IN00036363,96.47,18-01-2011
CUST0000060618,IN00036035,281.94,02-04-2020
CUST0000019594,IN00002617,252.5,25-08-2021
CUST0000060267,IN00013140,723.43,06-11-2018
CUST0000060358,IN00076663,916.46,24-10-2019
CUST0000060720,IN00016456,468.04,25-11-2020
CUST0000010859,IN00020264,561.93,29-01-2013
CUST0000070744,IN00005533,319.73,27-08-2020
CUST0000083883,IN00015051,244.16,23-02-2018
CUST0000009447,IN00059867,246.34,17-04-2017
CUST0000056218,IN00004021,340.21,15-02-2015
CUST0000038002,IN00052814,18.65,18-10-2017
CUST0000026891,IN00003935,32.05,12-10-2020
CUST0000018748,IN00042366,897.37,15-02-2021
CUST0000095631,IN00008602,910.56,08-05-2019
CUST0000043995,IN00089975,86.87,23-09-2016
CUST0000011156,IN00030554,533.59,26-07-2014
CUST0000044648,IN00076138,781.39,27-02-2019
CUST0000042228,IN00016118,865.64,04-10-2020
CUST0000079421,IN00032402,368.82,02-05-2018
CUST0000039811,IN00017039,795.43,25-06-2018
CUST0000064027,IN00019584,551.94,23-06-2021
CUST0000040125,IN00008947,922.1,08-01-2021
CUST0000001689,IN00072221,731.57,15-03-2015
CUST0000038420,IN00062665,754.24,17-04-2021
CUST0000073817,IN00062135,334.08,26-03-2014
CUST0000051289,IN00099410,318.42,28-03-2020
CUST0000073496,IN00074026,168.18,12-11-2016
CUST0000089320,IN00049224,848.59,13-12-2020
CUST0000087851,IN00077913,219.75,14-09-2011
CUST0000007714,IN00024351,511.75,01-07-2014
CUST0000023312,IN00061597,872.05,26-03-2015
CUST0000047626,IN00041361,790.36,28-12-2019
CUST0000066906,IN00096877,237.76,22-11-2013
CUST0000060648,IN00024924,258.97,12-08-2016
CUST0000033439,IN00096701,909.27,16-06-2017
CUST0000065873,IN00090928,550.11,20-04-2019
CUST0000063070,IN00088546,142.35,28-08-2013
CUST0000058411,IN00076380,729.36,14-03-2020
CUST0000078536,IN00061952,110.42,31-05-2021
CUST0000021055,IN00032810,679.06,10-06-2014
CUST0000088652,IN00069415,722.69,23-10-2018
CUST0000094053,IN00006092,312.32,15-04-2017
CUST0000045087,IN00012912,969.18,21-05-2020
CUST0000050817,IN00021685,99.77,06-07-2011
CUST0000044551,IN00092848,739.41,23-06-2012
CUST0000094557,IN00019588,2.83,30-11-2013
CUST0000011007,IN00030731,864.79,24-09-2021
CUST0000095754,IN00056666,792.15,12-11-2012
CUST0000020503,IN00016917,450.96,30-11-2012
CUST0000091602,IN00087974,689.84,30-05-2019
CUST0000096667,IN00033671,119.99,13-11-2015
CUST0000059162,IN00045883,828.48,05-12-2012
CUST0000077078,IN00012705,549.26,23-06-2019
